cycle_id,time_end_end[sec]
8a05e0b0f640289c32f2f261f35450532cc2a1aa,13
2cd3f0f10a797b744509903b8eca4fd2fd4ed6f6,14
82d76aca8b4d845ed7bc5c74280f089c35447637,24
1b362986bc99c04941d046ebb36e19c370435b1f,24
8c1a0d2ee1433681958809b4a0fede65f62936e6,14
a08ec31dbf212a033953dc6916a743dccbb93e37,14
0136218fa363560cba9b2378d979f64a35e9b425,13
795fe5d869594bde53f8490d75eedef6185b6c37,19
5556118ad13fbb80a56d7b8de6f960e9ff8255b8,13
31fcd3bd8b3f0a9cd203d1e0767985e366ccfe28,13
f13d18cff3f0932e727dda04bf80008fc2fbbc70,18
35c27d025beba1c1a26c6a4a101ef4e4602274cd,25
f643b4fa939e89348618ddffae20a804f4461363,18
7f7fa03eac02850550cb28f370a4d2adbb2295fb,25
cdfb2aa1e1ae3029e5d73cb3b5ca90c7df222c8a,13
bd5cc81ed7f91865aee7a5a7febeb237220d0c5a,18
a9f350eb94eb9f165bb5dd13912fbde3eced2dbc,18
8c7687b9ffa8e95492a5b1c62618f8cfad34299d,12
657704627b297a19a693645cf03c5c70ccd9a8bd,17
855a5238558d87dd70c6195e12f167b5848808bb,24
600eb9eb99dc5c03b047e3c81b49ee4769787c6a,24
363cbf7908cfcc6a538126bcccf5c955afda6aa1,13
c636539836ecb541d9ef71f2d347772cf9f6bc52,14
7cf5e01c2a152a0b612cb19e02213879a57c14d2,13
e8d861359ade336badcac3211e5aa447097479a6,13
d0e2bfc46659025e6262b2e5de984a8359c9dada,24
7e605378202fe4e6c9f4aa6a10201b4205238710,18
928e74f73f62f241c986f6ff609575e1d833413d,18
044367419dd317eb9f9935d8360280b8b8695462,19
bd7788b384a87024ddd6bbe6a9bd9a167cf2ec12,20
86a082e8be8c51f07079ded82d6d125c9efc1791,13
00bf35cdd92813881274a355a33e7e659f5eddaa,14
ab25f67348d4885620df86497889c1826f013a73,15
ebcef2d16a81bfe1a818a362fd03cb5063640003,22
04a2a4b456c8448b9e63edbf5479d1fe745917ab,15
07811434b773b6e1737fe7dd3775aeab8afb18b8,13
b715d18f09591c510dded3a447a3ad1aacfa2173,14
aaeb4c621a88facc673949003713d259ac67f0dd,13
5bdf0a938adb384bfdb6cc494a2781e2ac33b0ea,13
ce1bd5785d05d3df324e1169aab4abd45f4281f7,23
30c85ad05363767deeefee577063c2c432b971d4,14
1661e5519c4836a5a940b13b7797263443156fc9,14
954ade4c1ae2adc0aaac3a1dbe800495c519520c,14
a64153a3710c5035988690f0acf57dd61b711cf4,24
a6443e146f825291308319c6a0f2eb82aa34f8c3,13
4bd982d1a1df87724682c17c39bf27b5cbe389be,16
8767cd4f1a6af07093c1e6c422dae8e574be7e5e,20
914844e1b226a1ac7ba45626ecfdfb56e7b2e263,13
36b00f803a0b307c30f79378cd758323c242cc65,13
