cycle_id,time_end_end[sec]
42216000561c9b19bc258e337738ac125e5e6a06,18
46f57bf93d140737fcce830f83c962a309fa5a1a,13
f538f38bd4db41349fb8f753ec17850861de5e0e,12
f965bc23bc9f12748b6693424f829b6b08c8a71b,14
adf0f2a79124e18577861996014e27098934a83b,12
f98b32e499d502def4cc5b86b859462bbd030a79,11
263513a0cdf81b7abde1e7dee75ea45d042d0cfc,11
c49ccc95b39383d609602c95dddb6905a2c8ccba,11
c4a5b14232329fda281231b49ec1f44d302c162c,10
a61a952522334fb37ebf97bcc971be45ca2bf9a3,10
22edc12a0c1b2fa0b73973f375ddf0f0ada672ae,15
545c399c6686be38039194b4769e72d293e784d5,14
350f01c78374b4df99c1a84cc32122eeeb48b036,12
7117039b146155d81857ec29cc48b64324e5f19c,12
9238eab678395743bce4bd273c4534d10f77f715,16
fdbfa5d962dbc31a2c77fc3d2d5e0f07b36f732f,13
99eb4cb217471ce5cf1cac6a1dadaa071fd27a48,15
77579145e7f4050dd5f7677f4a427d33cafd450f,14
fa4f029fb82a98aa074914a6c936b51914f50e04,13
7e691897adafa5e5e847c259a88dfc81b8cec880,13
dd9f8951419a0431f0c7f1bf65fd995e3c12e6d2,13
696dbe907ffca38068ab0d1be2bb4b4c51e07d38,12
d4c3261cae390d5ff6c46be0cb2dde5a7095cef1,10
c55c6c891bcddecc5af0898c75d1853f9ecd4408,14
9f468f199b2309c15efca530357d5222359d51e1,13
4d5518316608aa87c6805b5b67fb3db5ea5eedef,14
2be44aa3a18c19f675c68e385e6ff86b3fde79bf,13
b9153cab6127e4f6d2f1e89805c43f4fcbee8fe7,10
3fdcafde8b45306db0cffdfe3356f0a18f2eba7d,10
703715efedfc663cfedab3822d2e90d97fe7aa51,13
35523dd1fa56b72ea1790b5b132bf1c6c22e705a,15
8954230a12f0033fc87e06e35356c71e2171c47a,11
3fc93250aafd2946509839b86ac9b87ba68e09a2,12
a214d4c165311f6db1ca12169aaa116311fd7c2f,11
7145b4a3d1fd2385f59595b890327a6c451188a7,14
03239b0ea42312c7b5daf4520c1ce1caaf6189fd,13
a428e428df2766f1d1b2b793b3f812344fa61fdc,14
f1a582111a26c4044c289d96ced42fc1621212d1,14
5c9661c300bad40cbacdb391637dacc991f16da6,14
7b7f490c4597c77cce72a95a4447c5bc971bf49d,14
05415c0eedb027aab44472f114a680baea2dc71b,11
c3d2cecc83544dfd045e6d80989032a3f9641813,12
6c523186c6e6b97a97e5b40b34a233baf8f60134,12
ffe346a8400f215b6c09825e1959e04c8f303642,10
459314a112dd0d7467870a5a2d07fab734940584,11
8de4b8a41db3a637474934d297edb2a9c8888ccc,12
f015344879f1bc3505bc616fc7ae517cf9f60838,16
8705e97fbd1aa9de951456f05dff9ec56c4344b2,21
6b75de47f629a88aa7962fd2b9a2f1f1c1eaf63c,18
52947266af5797cee1a9277ffea125cbf5363925,14
587430df734ed479175bd81377f096be81127b3c,11
bcc204d7d0c2fa22970cea1e82691e6f6340e0c2,14
b03521d077f913e2618d315b458362232ecb96f1,12
066ee4cd338aa7a168fe372efc33ee7070b9c962,19
a03362129bd63208aa6c0a5a47d5ddd2b0cc81f1,17
0c73ea7c62d325bde4612d19cc31b542f36c9457,14
5e0980f01a5b434aa9bccd8e584ebae681377492,17
