cycle_id,time_end_end[sec]
860ee5bc33a7a6f6a9b4839eac3742e0f81b0050,3
2f64583cdcb8d28d050aba22b46ec41d6df91ec2,20
2000ebc8be79733140face581be259278dd67071,25
3653791bb2ec9e9224beee7da3525af2cf866f32,21
4dc0d455ca0fbc1109ee6af22554aa2b40807c8f,1
aa0525ae957d84928cbe9bbc10a3c2a25b4bcbb9,13
cfbc445a6a3f50f271a03b7324e792900dc70a6c,21
e552f7a1fa58434f111e96a4ed624e7e18b30aad,18
625d096ae320841e9654a843555f937288b46177,18
54e85edc5c0992036adba129b4fc2f0ffe3a07eb,35
843730117351443d59ef3d15afeffda1920f5d42,19
eaa2acb77904a73e5b15eecb38a8cfba89fba5d6,17
f21cce996e9fa1bfa33c836a5e4e312500954e07,18
5f0fe55e47e1f9f77afafccaddb41f76c91d665e,17
98b3558993f15d13d6f851eaacbb57726df1cfd2,18
7f3d659c11c158808fb38a1425c15b6fbc2270a9,18
ed36249c2162632b4d1dbdd89152d12c5fab35a9,16
ea94f2081dd418bbb9ce255d82b4631928aed4e5,19
04aaa4b3f605ba05f4f3e6736f7f402c656ef202,19
c067996713d072e73ff2b61e22a29a2a9e9a28e0,19
d272f2745d227d6a72937d2fbcc3907a758e6431,18
4e0d10adfaafdc4c37d9f0194990d4c3a6a45747,18
650fa548a0e7f1192cbfa2297637c536b65f6f38,19
23c17bfd1736ba20d14fdb9227ea6ac2bce0e8d9,55
7fe8373eb988de6f6f9895f55dde05a147ace2fc,37
1743e64bd2f06425b12061850d012c7fc86ef7ad,35
0ac4d259f5d9d44cade33f2b7d38f8cf34dda80c,35
e6799d87f014be14635e9db2e087614b16c87588,35
eb8be124f7d1ebc75e3ed69c0a7d8802cea29d67,18
b23253278ce0c42f83d7ea652a907f0e2cb8ff15,27
56e0133a0f9b7c89eb180696b13e53ba38007beb,62
38c8705afebec5b0ceb5e32c6f395fa5774bc2b2,75
c3c8838abc7a5841d98ecf72bdc5e6753ab9e3fb,3
df7e6672f089706eabb7fcd2e7e27bb8e4d253a1,4
3ec906724ef94c0110be3e61db625e95ac203d17,4
20515734fb4a2567afc6fc8a8a39257e69b4aab8,4
0c07670439c4af6fc6e9aa7c099330d7b5395a65,19
